PERMNO,date,PRC,VOL,RET,SHROUT
10044,2020/1/31,8.32,4414,-0.098592,6000
10044,2020/2/28,7.66,2726,-0.064904,6065
10044,2020/3/31,4.8,4298,-0.373368,6065
10044,2020/4/30,4.55,7121,-0.052083,6065
10044,2020/5/29,4.29,7089,-0.057143,6061
10044,2020/6/30,4.25,9106,-0.009324,6065
10044,2020/7/31,3.32,7452,-0.218824,6076
10044,2020/8/31,3.26,14188,-0.018072,6067
10044,2020/9/30,2.68,7127,-0.177914,6067
10044,2020/10/30,2.68,8102,0,6071
10044,2020/11/30,4.27,8537,0.593284,6071
10044,2020/12/31,4.05,9052,-0.051522,6071
10044,2021/1/29,4.34,7279,0.071605,6074
10044,2021/2/26,5.29,41557,0.218894,6124
10044,2021/3/31,5.27,18250,-0.003781,6124
10044,2021/4/30,6.05,7844,0.148008,6124
10044,2021/5/28,6.26,5880,0.034711,6119
10044,2021/6/30,7.63,10822,0.21885,6124
10044,2021/7/30,8.39,7043,0.099607,6124
10044,2021/8/31,7.93,3620,-0.054827,6124
10044,2021/9/30,7.4,3710,-0.066835,6124
10044,2021/10/29,8.71,3876,0.177027,6128
10044,2021/11/30,8.5,4142,-0.02411,6177
10044,2021/12/31,7.85,2178,-0.076471,6177
10044,2022/1/31,7.912,3664,0.007898,6180
10044,2022/2/28,7.85,2055,-0.007836,6217
10044,2022/3/31,7.55,1944,-0.038217,6217
10044,2022/4/29,6.61,1144,-0.124503,6217
10044,2022/5/31,6.75,4947,0.02118,6214
10044,2022/6/30,6.89,2565,0.020741,6217
10044,2022/7/29,6.76,1108,-0.018868,6217
10044,2022/8/31,6.66,1328,-0.014793,6223
10044,2022/9/30,6.01,889,-0.097598,6223
10044,2022/10/31,6.62,1093,0.101497,6239
10044,2022/11/30,6.075,1910,-0.082326,6239
10044,2022/12/30,5.7,1036,-0.061728,6239
10145,2020/1/31,173.22,545154,-0.021356,714533
10145,2020/2/28,162.17,605891,-0.058596,712600
10145,2020/3/31,133.78999,1341278,-0.175002,707287
10145,2020/4/30,141.89999,743490,0.060617,707287
10145,2020/5/29,145.85001,774093,0.034179,701848
10145,2020/6/30,144.59,829586,-0.008639,701848
10145,2020/7/31,149.37,696834,0.033059,701783
10145,2020/8/31,165.55,747822,0.114347,701783
10145,2020/9/30,164.61,620778,-0.005678,701783
10145,2020/10/30,164.95,541080,0.002065,701686
10145,2020/11/30,203.92,773624,0.241891,701686
10145,2020/12/31,212.7,573390,0.043056,701686
10145,2021/1/29,195.37,584511,-0.081476,701686
10145,2021/2/26,202.35001,450044,0.040487,695501
10145,2021/3/31,217.07001,711666,0.072745,695501
10145,2021/4/30,223.03999,545999,0.027503,694556
10145,2021/5/28,230.91,530769,0.039455,694556
10145,2021/6/30,219.35001,573951,-0.050063,690399
10145,2021/7/30,233.78999,831807,0.065831,690399
10145,2021/8/31,231.91,407061,-0.004063,690399
10145,2021/9/30,212.28,528979,-0.084645,688423
10145,2021/10/29,218.62,417028,0.029866,688423
10145,2021/11/30,202.24001,500213,-0.070442,688423
10145,2021/12/31,208.50999,736865,0.031003,685819
10145,2022/1/31,204.48,686397,-0.019328,685819
10145,2022/2/28,189.75,773899,-0.067244,685894
10145,2022/3/31,194.58,844342,0.025455,680733
10145,2022/4/29,193.50999,592186,-0.005499,680733
10145,2022/5/31,193.62,783268,0.005633,680733
10145,2022/6/30,173.81,623424,-0.102314,673692
10145,2022/7/29,192.46001,479151,0.107301,673692
10145,2022/8/31,189.35001,493401,-0.011067,673692
10145,2022/9/30,166.97,672534,-0.118194,672322
10145,2022/10/31,204.02,661417,0.221896,672322
10145,2022/11/30,219.55,659865,0.081169,672322
10145,2022/12/30,214.3,563337,-0.023913,667600
10514,2020/1/31,3.46,111882,0.721393,1816
10514,2020/2/28,3.77,63992,0.089595,1816
10514,2020/3/31,3.32,5251,-0.119363,1816
10514,2020/4/30,4.5325,5216,0.365211,1816
10514,2020/5/29,4.69,2709,0.034749,1825
10514,2020/6/30,6.86,4839,0.462687,1825
10514,2020/7/31,7.99,3656,0.164723,1825
10514,2020/8/31,6.91,2208,-0.135169,1825
10514,2020/9/30,7.72,2013,0.117221,1825
10514,2020/10/30,11.25,503,0.457254,1825
10514,2020/11/30,12.7702,419,0.135129,1825
10514,2020/12/31,14.63,962,0.145636,1905
10514,2021/1/29,38.56,8932,1.63568,1926
10514,2021/2/26,31.9,3435,-0.172718,1926
10514,2021/3/31,23.83,10633,-0.252978,1926
10514,2021/4/30,22,4804,-0.076794,2479
10514,2021/5/28,23.2,3208,0.054545,2479
10514,2021/6/30,24.3,3302,0.047414,2488
10514,2021/7/30,19.7,747,-0.1893,2493
10514,2021/8/31,20.89,946,0.060406,2493
10514,2021/9/30,16.67,960,-0.20201,2493
10514,2021/10/29,14.505,610,-0.129874,2493
10514,2021/11/30,13.6,457,-0.062392,2493
10514,2021/12/31,10.44,1023,-0.232353,2493
10514,2022/1/31,7.5,784,-0.281609,2493
10514,2022/2/28,-7.855,371,0.047333,2493
10514,2022/3/31,7.2608,1423,-0.075646,2493
10514,2022/4/29,6.16,10216,-0.151609,2493
10514,2022/5/31,3.78,3454,-0.386364,2502
10514,2022/6/30,2.47,2621,-0.346561,2502
10514,2022/7/29,2.47,922460,0,3140
10514,2022/8/31,2.61,783623,0.05668,3140
10514,2022/9/30,1.52,147717,-0.417625,3616
10514,2022/10/31,1.07,180926,-0.296053,4855
10514,2022/11/30,0.835,136546,-0.219626,4855
10514,2022/12/30,0.555,83156,-0.335329,4965
10777,2020/1/31,526.82001,9326,-0.010128,9624
10777,2020/2/28,453.31,8003,-0.139535,9503
10777,2020/3/31,332.87,12729,-0.264808,9275
10777,2020/4/30,382,9136,0.147595,9163
10777,2020/5/29,385,8119,0.007853,9163
10777,2020/6/30,405.01999,10806,0.053039,8929
10777,2020/7/31,425.87,8679,0.051479,8811
10777,2020/8/31,393.14999,13682,-0.076831,8811
10777,2020/9/30,318.78,6200,-0.188147,8811
10777,2020/10/30,462.70001,19830,0.451471,8811
10777,2020/11/30,528.59003,10630,0.142403,8811
10777,2020/12/31,574.27002,12288,0.087308,8811
10777,2021/1/29,595.98999,8344,0.037822,8811
10777,2021/2/26,737.89001,9470,0.238091,8811
10777,2021/3/31,835.77002,15476,0.133285,8811
10777,2021/4/30,867.46002,11502,0.037917,8811
10777,2021/5/28,860.59998,10362,-0.007366,8811
10777,2021/6/30,832.73999,11831,-0.032373,8811
10777,2021/7/30,782.59003,11960,-0.059658,8811
10777,2021/8/31,897.70001,9768,0.147088,8811
10777,2021/9/30,843.16998,12506,-0.060744,8811
10777,2021/10/29,813.90002,11757,-0.034714,8811
10777,2021/11/30,803.97998,11558,-0.011611,8811
10777,2021/12/31,829.84003,17911,0.032165,8811
10777,2022/1/31,779.08002,54418,-0.061168,14960
10777,2022/2/28,788.45001,18695,0.01263,14973
10777,2022/3/31,665.59998,36041,-0.155812,14996
10777,2022/4/29,639.38,21569,-0.039393,14996
10777,2022/5/31,700.40002,20374,0.096171,14996
10777,2022/6/30,653.78003,16498,-0.066562,14997
10777,2022/7/29,756.67999,14636,0.157392,14998
10777,2022/8/31,811.96002,26600,0.073677,14998
10777,2022/9/30,797.42999,28821,-0.017895,13971
10777,2022/10/31,822.12,31528,0.030962,13499
10777,2022/11/30,816.46002,14932,-0.005972,13499
10777,2022/12/30,758.35999,19556,-0.071161,13501
10874,2020/1/31,62.85,142309,0.047849,81574
10874,2020/2/28,53.2,118689,-0.149722,79470
10874,2020/3/31,35.37,261885,-0.33515,79470
10874,2020/4/30,47.72,255112,0.349166,79356
10874,2020/5/29,55.01,217577,0.157795,79128
10874,2020/6/30,64.01,231250,0.163607,79128
10874,2020/7/31,66.98,184156,0.046399,79128
10874,2020/8/31,61.89,170185,-0.07241,79162
10874,2020/9/30,58.91,187118,-0.04815,79162
10874,2020/10/30,63.71,169438,0.08148,79162
10874,2020/11/30,74.64,172958,0.175797,78343
10874,2020/12/31,76.24,153457,0.021436,78343
10874,2021/1/29,86.46,156209,0.13405,78343
10874,2021/2/26,88.37,122348,0.025214,77775
10874,2021/3/31,95.37,166856,0.079212,77972
10874,2021/4/30,107.13,128987,0.123309,77972
10874,2021/5/28,102.23,137763,-0.042612,77898
10874,2021/6/30,99.62,168864,-0.025531,77898
10874,2021/7/30,104.4,106233,0.047982,77898
10874,2021/8/31,96.87,83886,-0.068918,77499
10874,2021/9/30,95.27,108861,-0.016517,77499
10874,2021/10/29,93.09,124429,-0.022882,77499
10874,2021/11/30,93.91,102805,0.012407,77095
10874,2021/12/31,100.73,117594,0.072623,77095
10874,2022/1/31,90.79,179741,-0.09868,77095
10874,2022/2/28,95.52,125020,0.056118,76563
10874,2022/3/31,80.89,262656,-0.153162,76614
10874,2022/4/29,75.61,199429,-0.065274,76614
10874,2022/5/31,75.23,185319,-0.000198,75730
10874,2022/6/30,65.38,158453,-0.130932,75730
10874,2022/7/29,80.12,128375,0.225451,75730
10874,2022/8/31,74.71,129047,-0.062968,74369
10874,2022/9/30,65.45,155822,-0.123946,74369
10874,2022/10/31,70.67,141080,0.079756,74369
10874,2022/11/30,74.2,127294,0.055115,72507
10874,2022/12/30,72.08,116024,-0.028571,72507
10933,2020/1/31,1172.96997,7516,0.026068,13812
10933,2020/2/28,1181.59998,8182,0.007357,13782
10933,2020/3/31,927.89001,17662,-0.214717,13781
10933,2020/4/30,865.84003,13596,-0.066872,13775
10933,2020/5/29,897.41998,13877,0.036473,13775
10933,2020/6/30,923.16998,12780,0.028693,13775
10933,2020/7/31,1044.54004,10685,0.131471,13778
10933,2020/8/31,1086.82996,7174,0.040487,13778
10933,2020/9/30,973.70001,9434,-0.104092,13778
10933,2020/10/30,932.79999,10705,-0.042005,13778
10933,2020/11/30,973.83002,13374,0.043986,13778
10933,2020/12/31,1033.30005,12189,0.061068,13778
10933,2021/1/29,969.47998,12203,-0.061763,13778
10933,2021/2/26,1088.80005,14334,0.123076,13784
10933,2021/3/31,1139.62,9675,0.046675,13776
10933,2021/4/30,1176.42004,8895,0.032292,13758
10933,2021/5/28,1225.48999,13110,0.041711,13758
10933,2021/6/30,1186.70996,10405,-0.031645,13758
10933,2021/7/30,1206.17004,10364,0.016398,13758
10933,2021/8/31,1270.25,6518,0.053127,13725
10933,2021/9/30,1195.13,7415,-0.059138,13725
10933,2021/10/29,1313.13,11115,0.098734,13725
10933,2021/11/30,1194.81995,7769,-0.090098,13668
10933,2021/12/31,1234,9657,0.032792,13668
10933,2022/1/31,1232.73999,9560,-0.001021,13668
10933,2022/2/28,1242.91003,9109,0.00825,13607
10933,2022/3/31,1475.23999,19699,0.186924,13583
10933,2022/4/29,1353.28003,10772,-0.082671,13583
10933,2022/5/31,1369.43005,11109,0.011934,13568
10933,2022/6/30,1293.25,9116,-0.055629,13568
10933,2022/7/29,1297.14001,12099,0.003008,13568
10933,2022/8/31,1194.10999,11516,-0.079429,13568
10933,2022/9/30,1084.21997,10659,-0.092027,13568
10933,2022/10/31,1206.09998,9919,0.112413,13568
10933,2022/11/30,1324.83997,7595,0.09845,13450
10933,2022/12/30,1317.48999,6467,-0.005548,13450
11144,2020/1/31,18.68,22005,-0.040575,30187
11144,2020/2/28,15.25,17847,-0.183619,30187
11144,2020/3/31,14.46,36396,-0.050492,30159
11144,2020/4/30,12.57,19593,-0.130705,30179
11144,2020/5/29,13.3,31682,0.058075,30164
11144,2020/6/30,13.76,40333,0.034586,30164
11144,2020/7/31,13.46,16691,-0.021802,30164
11144,2020/8/31,14.15,18236,0.051263,30179
11144,2020/9/30,13.14,21038,-0.071378,30179
11144,2020/10/30,12.92,17687,-0.016743,30179
11144,2020/11/30,15.16,15683,0.173375,30288
11144,2020/12/31,15.52,19498,0.025066,30288
11144,2021/1/29,16.55,22403,0.066366,30288
11144,2021/2/26,19.52,17928,0.179456,30288
11144,2021/3/31,20.41,25058,0.046619,30902
11144,2021/4/30,19.78,24387,-0.030867,30902
11144,2021/5/28,18.39,26484,-0.070273,30828
11144,2021/6/30,17.51,26658,-0.046765,30828
11144,2021/7/30,16.51,22474,-0.05711,30828
11144,2021/8/31,15.33,50753,-0.071472,30878
11144,2021/9/30,15.05,47172,-0.01696,30878
11144,2021/10/29,15.58,21984,0.035216,30878
11144,2021/11/30,14.31,31888,-0.081515,30934
11144,2021/12/31,16.39,45113,0.14675,30934
11144,2022/1/31,15.17,26224,-0.074436,30934
11144,2022/2/28,15.07,19344,-0.006592,30934
11144,2022/3/31,20.32,67237,0.350033,30945
11144,2022/4/29,21.4,60651,0.05315,29533
11144,2022/5/31,24.68,73335,0.153271,30813
11144,2022/6/30,22.35,69332,-0.093395,30813
11144,2022/7/29,23.41,41232,0.047427,30813
11144,2022/8/31,19.93,70489,-0.148654,30870
11144,2022/9/30,18.7,56748,-0.060462,30870
11144,2022/10/31,23.27,42183,0.244385,30870
11144,2022/11/30,23,32147,-0.011603,29582
11144,2022/12/30,21.71,46685,-0.054783,29582
11154,2020/1/31,12.78,136891,-0.189086,65228
11154,2020/2/28,12.45,126483,-0.025822,66168
11154,2020/3/31,10.26,191260,-0.175904,65120
11154,2020/4/30,11.95,86556,0.164717,65120
11154,2020/5/29,11.99,112317,0.003347,64751
11154,2020/6/30,11.13,132658,-0.071726,65622
11154,2020/7/31,11.88,73718,0.067385,64812
11154,2020/8/31,10.03,93782,-0.155724,64812
11154,2020/9/30,9.96,155801,-0.006979,65664
11154,2020/10/30,9.75,70862,-0.021084,63138
11154,2020/11/30,11.59,78808,0.188718,63138
11154,2020/12/31,11.16,162276,-0.037101,63916
11154,2021/1/29,11.1,82581,-0.005376,62284
11154,2021/2/26,11.91,88802,0.072973,63385
11154,2021/3/31,12.86,132663,0.079765,63385
11154,2021/4/30,12.7,92475,-0.012442,61587
11154,2021/5/28,13.54,93015,0.066142,61979
11154,2021/6/30,13.21,95271,-0.024372,61979
11154,2021/7/30,13.37,90461,0.012112,60758
11154,2021/8/31,15.07,78838,0.12715,60758
11154,2021/9/30,13.63,84078,-0.095554,61151
11154,2021/10/29,12.99,62151,-0.046955,60024
11154,2021/11/30,13.21,60746,0.016936,60024
11154,2021/12/31,18.85,190493,0.426949,60900
11154,2022/1/31,17.88,124369,-0.051459,60564
11154,2022/2/28,18.42,130369,0.030201,60564
11154,2022/3/31,16.97,127882,-0.078719,61729
11154,2022/4/29,14.99,108447,-0.116676,60637
11154,2022/5/31,21.74,169952,0.4503,60637
11154,2022/6/30,19.48,228499,-0.103956,61601
11154,2022/7/29,23.81,146398,0.222279,60754
11154,2022/8/31,16.8,347800,-0.294414,60754
11154,2022/9/30,14.62,210360,-0.129762,61689
11154,2022/10/31,16.22,107548,0.109439,60791
11154,2022/11/30,18.8,116326,0.159063,60791
11154,2022/12/30,16.83,153696,-0.104787,61738
11208,2020/1/31,19.71,62833,-0.165184,51399
11208,2020/2/28,16.74,53956,-0.150685,51399
11208,2020/3/31,11.18,121075,-0.327957,51419
11208,2020/4/30,12.58,96208,0.125224,51327
11208,2020/5/29,12.15,101925,-0.034181,51341
11208,2020/6/30,13.37,107543,0.106173,51341
11208,2020/7/31,13.08,67385,-0.02169,51342
11208,2020/8/31,12.84,55798,-0.018349,51342
11208,2020/9/30,12.46,50169,-0.024143,51342
11208,2020/10/30,14.39,38824,0.154896,51342
11208,2020/11/30,16.75,37001,0.164003,51347
11208,2020/12/31,18.54,38444,0.111045,51347
11208,2021/1/29,17.18,49399,-0.073355,51387
11208,2021/2/26,19.31,37534,0.123981,51387
11208,2021/3/31,22.62,70393,0.175557,51549
11208,2021/4/30,23.69,49982,0.047303,51579
11208,2021/5/28,24.1,51598,0.017307,51639
11208,2021/6/30,22.12,56655,-0.078838,51639
11208,2021/7/30,23.1,43730,0.044304,51639
11208,2021/8/31,23.81,33683,0.030736,51662
11208,2021/9/30,25.22,55253,0.064259,51662
11208,2021/10/29,25.9,39427,0.026963,49977
11208,2021/11/30,24.1,43896,-0.069498,49847
11208,2021/12/31,26.56,66561,0.107054,49847
11208,2022/1/31,27.67,48927,0.041792,49636
11208,2022/2/28,28.18,47905,0.018432,49636
11208,2022/3/31,26.64,50480,-0.049326,48686
11208,2022/4/29,26.58,51776,-0.002252,48686
11208,2022/5/31,28.34,77102,0.066215,48602
11208,2022/6/30,25.4,70421,-0.098447,48602
11208,2022/7/29,27.47,47121,0.081496,48602
11208,2022/8/31,27.2,45720,-0.009829,47554
11208,2022/9/30,25.13,54618,-0.06875,47554
11208,2022/10/31,27.88,53373,0.109431,47554
11208,2022/11/30,28.97,45224,0.039096,47563
11208,2022/12/30,27.56,52050,-0.041767,47563
11368,2020/1/31,-20.275,197,0.006203,2913
11368,2020/2/28,18.5,231,-0.087546,2913
11368,2020/3/31,12.51,2074,-0.323784,2882
11368,2020/4/30,12.01,501,-0.039968,2882
11368,2020/5/29,11.54,477,-0.039134,2882
11368,2020/6/30,11.75,770,0.018198,2882
11368,2020/7/31,12.32,226,0.048511,2882
11368,2020/8/31,11.32,151,-0.081169,2882
11368,2020/9/30,9.735,385,-0.140018,2882
11368,2020/10/30,9.6437,334,-0.009379,2882
11368,2020/11/30,11,577,0.140641,2882
11368,2020/12/31,24.9,52287,1.263636,2882
11368,2021/1/29,20.4,6625,-0.180723,2882
11368,2021/2/26,24.56,8105,0.203922,2882
11368,2021/3/31,23.77,2500,-0.032166,2882
11368,2021/4/30,22.54,3014,-0.051746,2882
11368,2021/5/28,23.24,1782,0.031056,2882
11368,2021/6/30,24.71,816,0.063253,2882
11368,2021/7/30,30.63,1468,0.239579,2882
11368,2021/8/31,34.31,1664,0.120144,2882
11368,2021/9/30,28.6799,2727,-0.164095,2882
11368,2021/10/29,27.13,1740,-0.054041,2882
11368,2021/11/30,26.13,1523,-0.03686,2882
11368,2021/12/31,25.15,2814,-0.037505,2882
11368,2022/1/31,22.7,2811,-0.097415,2877
11368,2022/2/28,27.01,4405,0.189868,2877
11368,2022/3/31,22.75,2882,-0.157719,2866
11368,2022/4/29,17.2,1038,-0.243956,2866
11368,2022/5/31,16,1164,-0.069767,2866
11368,2022/6/30,16.46,2298,0.02875,2866
11368,2022/7/29,15.8,799,-0.040097,2866
11368,2022/8/31,17.69,773,0.11962,2866
11368,2022/9/30,17.12,3478,-0.032222,2851
11368,2022/10/31,21.72,1496,0.268691,2843
11368,2022/11/30,23.37,1133,0.075967,2843
11368,2022/12/30,24.72,856,0.057766,2822
11369,2020/1/31,34.3,107571,-0.112778,101568
11369,2020/2/28,28.88,91825,-0.158018,101569
11369,2020/3/31,23.08,250814,-0.188712,101724
11369,2020/4/30,29.96,219401,0.298094,101724
11369,2020/5/29,29.08,220424,-0.029372,129581
11369,2020/6/30,27.66,153751,-0.036795,129755
11369,2020/7/31,26.32,109171,-0.048445,129755
11369,2020/8/31,26.14,71317,-0.006839,129755
11369,2020/9/30,21.47,134630,-0.165264,129762
11369,2020/10/30,26.23,189410,0.221705,129762
11369,2020/11/30,29.28,104223,0.116279,129762
11369,2020/12/31,32.4,124852,0.118511,129189
11369,2021/1/29,31.66,118212,-0.02284,128975
11369,2021/2/26,36.95,73934,0.167088,128975
11369,2021/3/31,38.58,124150,0.053586,129176
11369,2021/4/30,39.27,79979,0.017885,129183
11369,2021/5/28,41.19,79933,0.048892,129183
11369,2021/6/30,36.5,142835,-0.105365,129204
11369,2021/7/30,34.54,112920,-0.053699,129204
11369,2021/8/31,36.33,70819,0.051824,129204
11369,2021/9/30,36.38,131445,0.01101,129204
11369,2021/10/29,36.99,106818,0.016767,129203
11369,2021/11/30,35.73,89904,-0.034063,129203
11369,2021/12/31,36.28,172368,0.025469,136393
11369,2022/1/31,35.33,152659,-0.026185,136522
11369,2022/2/28,36.62,101634,0.036513,136522
11369,2022/3/31,34.88,182738,-0.037684,136068
11369,2022/4/29,33.26,181217,-0.046445,135292
11369,2022/5/31,37.56,151952,0.129285,135292
11369,2022/6/30,35.07,113817,-0.056709,134581
11369,2022/7/29,38.74,140841,0.104648,134592
11369,2022/8/31,37.1,126023,-0.042334,134592
11369,2022/9/30,35.75,141676,-0.026685,134632
11369,2022/10/31,42.35,168138,0.184615,134659
11369,2022/11/30,42.89,116743,0.012751,134659
11369,2022/12/30,40.49,128235,-0.047563,134745
11397,2020/1/31,47.33,8622,-0.120097,17363
11397,2020/2/28,42.92,6828,-0.093176,17363
11397,2020/3/31,36.56,17667,-0.1363,17252
11397,2020/4/30,35.01,21483,-0.042396,17258
11397,2020/5/29,31.97,21531,-0.086832,17258
11397,2020/6/30,32.75,32341,0.04035,17260
11397,2020/7/31,33.34,20937,0.018015,17260
11397,2020/8/31,33.38,11530,0.0012,17260
11397,2020/9/30,30.66,14138,-0.066207,17260
11397,2020/10/30,33.77,12404,0.101435,17265
11397,2020/11/30,39.32,13769,0.164347,17265
11397,2020/12/31,44.8,17341,0.152594,17265
11397,2021/1/29,43.58,10921,-0.027232,17265
11397,2021/2/26,47.55,11612,0.091097,17265
11397,2021/3/31,51.63,19402,0.09674,17306
11397,2021/4/30,51.05,9788,-0.011234,17311
11397,2021/5/28,54.99,10805,0.077179,17311
11397,2021/6/30,51.35,19861,-0.056738,17320
11397,2021/7/30,48.75,16867,-0.050633,17320
11397,2021/8/31,53.26,9664,0.092513,17320
11397,2021/9/30,52.98,9427,0.004506,17320
11397,2021/10/29,54.66,6785,0.03171,17328
11397,2021/11/30,53.8,7447,-0.015734,17328
11397,2021/12/31,56.37,10452,0.057807,17331
11397,2022/1/31,57.08,11381,0.012595,17331
11397,2022/2/28,54.27,10076,-0.049229,17331
11397,2022/3/31,52.5,14523,-0.022664,17332
11397,2022/4/29,46.94,10252,-0.105905,17354
11397,2022/5/31,50.2,11300,0.06945,17354
11397,2022/6/30,48.37,14080,-0.025697,17190
11397,2022/7/29,54.88,11643,0.134588,17171
11397,2022/8/31,50.63,9725,-0.077442,17171
11397,2022/9/30,46.48,12496,-0.071302,17171
11397,2022/10/31,48.5,10417,0.04346,17181
11397,2022/11/30,49.76,10411,0.025979,17181
11397,2022/12/30,47.18,12878,-0.040595,17183
11404,2020/1/31,94,381310,0.039018,332430
11404,2020/2/28,78.82,366525,-0.153351,333775
11404,2020/3/31,78,886178,-0.010403,333775
11404,2020/4/30,78.8,464286,0.010256,333976
11404,2020/5/29,75.06,422634,-0.037754,334102
11404,2020/6/30,71.93,465664,-0.0417,334102
11404,2020/7/31,76.83,403779,0.068122,334102
11404,2020/8/31,71.34,418370,-0.061499,334497
11404,2020/9/30,77.8,607161,0.090552,334497
11404,2020/10/30,78.49,342768,0.008869,334497
11404,2020/11/30,76.25,448568,-0.018792,334859
11404,2020/12/31,72.27,653826,-0.052197,342116
11404,2021/1/29,70.78,580133,-0.020617,342116
11404,2021/2/26,65.65,467133,-0.061529,342419
11404,2021/3/31,74.8,711023,0.139375,342419
11404,2021/4/30,77.41,387648,0.034893,342688
11404,2021/5/28,77.24,407732,0.007815,342813
11404,2021/6/30,71.72,459937,-0.071466,353072
11404,2021/7/30,73.77,417711,0.028583,353072
11404,2021/8/31,75.45,395783,0.033279,353382
11404,2021/9/30,72.59,489809,-0.037906,353382
11404,2021/10/29,75.4,705889,0.038711,353382
11404,2021/11/30,77.64,459988,0.039987,353749
11404,2021/12/31,85.32,479882,0.098918,353749
11404,2022/1/31,86.45,625667,0.013244,353749
11404,2022/2/28,85.77,392194,0.001272,354090
11404,2022/3/31,94.68,378086,0.103883,354090
11404,2022/4/29,92.74,353290,-0.02049,354193
11404,2022/5/31,99.26,411891,0.078823,354295
11404,2022/6/30,95.1,382465,-0.04191,354295
11404,2022/7/29,99.27,333078,0.043849,354295
11404,2022/8/31,97.74,318818,-0.007454,354582
11404,2022/9/30,85.76,325876,-0.12257,354582
11404,2022/10/31,87.96,403482,0.025653,354582
11404,2022/11/30,98.04,395110,0.123579,354863
11404,2022/12/30,95.31,331028,-0.027846,354863
11533,2020/1/31,402.38,45256,0.07393,29148
11533,2020/2/28,376.03,49166,-0.065485,29148
11533,2020/3/31,307.69,95451,-0.181741,29148
11533,2020/4/30,352.94,60106,0.147064,29003
11533,2020/5/29,402.64999,66158,0.140845,29003
11533,2020/6/30,418.04001,56557,0.038222,29003
11533,2020/7/31,439.19,53759,0.050593,28999
11533,2020/8/31,420.79001,36643,-0.041895,28999
11533,2020/9/30,425.38,52293,0.010908,28999
11533,2020/10/30,391.45001,30586,-0.079764,28999
11533,2020/11/30,472.78,38663,0.207766,29098
11533,2020/12/31,511.04001,38863,0.080926,29098
11533,2021/1/29,450.10999,48189,-0.119227,29236
11533,2021/2/26,457.54999,47195,0.016529,29236
11533,2021/3/31,486.04999,51030,0.062288,29236
11533,2021/4/30,521.40997,31772,0.07275,29236
11533,2021/5/28,506.06,33783,-0.029439,28777
11533,2021/6/30,502.67999,38726,-0.006679,28777
11533,2021/7/30,523.90997,34941,0.042234,28777
11533,2021/8/31,459.73999,68045,-0.122483,28387
11533,2021/9/30,397.92999,50522,-0.134446,28387
11533,2021/10/29,398.20001,44226,0.000679,28387
11533,2021/11/30,353.13,81073,-0.113184,27358
11533,2021/12/31,433.67001,76791,0.228075,27358
11533,2022/1/31,494.98999,61550,0.141398,26280
11533,2022/2/28,471.19,48569,-0.048082,26280
11533,2022/3/31,466.45999,56536,-0.010038,26280
11533,2022/4/29,373.51001,62080,-0.199267,26280
11533,2022/5/31,409.54999,68851,0.09649,25932
11533,2022/6/30,400.89999,41569,-0.021121,25932
11533,2022/7/29,462.03,32757,0.152482,25932
11533,2022/8/31,449.39999,30114,-0.027336,25253
11533,2022/9/30,412.01001,44599,-0.0832,25253
11533,2022/10/31,478.84,49828,0.162205,25253
11533,2022/11/30,619.71997,57170,0.294211,24976
11533,2022/12/30,598.58002,36380,-0.034112,24976
11775,2020/1/31,78.6,8487,0.026988,8859
11775,2020/2/28,62.41,6340,-0.20598,8859
11775,2020/3/31,62.7,13305,0.004647,8871
11775,2020/4/30,68.36,7238,0.092982,8871
11775,2020/5/29,77.61,8302,0.135313,8871
11775,2020/6/30,91.02,8265,0.172787,8873
11775,2020/7/31,87.56,9018,-0.036146,8873
11775,2020/8/31,85.71,5700,-0.021128,8873
11775,2020/9/30,81.89,7828,-0.044569,8873
11775,2020/10/30,87.33,6922,0.068995,8873
11775,2020/11/30,83.6,5810,-0.042712,8873
11775,2020/12/31,112.63,9313,0.347249,8901
11775,2021/1/29,109.03,5706,-0.030099,8901
11775,2021/2/26,120.68,5134,0.106851,8901
11775,2021/3/31,142.75,8621,0.18288,8901
11775,2021/4/30,141.81,5584,-0.005114,8907
11775,2021/5/28,122.19,8728,-0.138354,8907
11775,2021/6/30,121,7969,-0.009739,8907
11775,2021/7/30,118.37,5719,-0.02,8916
11775,2021/8/31,114.79,4339,-0.030244,8916
11775,2021/9/30,105.8,4356,-0.078317,8916
11775,2021/10/29,106.18,2914,0.006427,8916
11775,2021/11/30,104.04,4614,-0.020154,8919
11775,2021/12/31,93.69,10075,-0.099481,8949
11775,2022/1/31,90.22,6468,-0.033835,8949
11775,2022/2/28,82.47,6338,-0.085901,8949
11775,2022/3/31,77.73,7831,-0.057475,8949
11775,2022/4/29,76.48,8172,-0.012222,8960
11775,2022/5/31,65.17,8842,-0.147882,8960
11775,2022/6/30,61.16,7284,-0.061531,8960
11775,2022/7/29,67.31,5521,0.105461,8965
11775,2022/8/31,61.14,6314,-0.091665,8965
11775,2022/9/30,51.31,6316,-0.160779,8984
11775,2022/10/31,52.62,8609,0.031573,8984
11775,2022/11/30,56.56,5905,0.074877,8986
11775,2022/12/30,66.12,11336,0.169024,9033
11786,2020/1/31,240.33,104754,-0.042662,51623
11786,2020/2/28,208.16,96558,-0.133858,51547
11786,2020/3/31,151.08,218517,-0.274212,51490
11786,2020/4/30,193.17,108106,0.278594,51513
